token;doc_id;tfidf
BRONCHIECTASIS; '00429';0.281731
BRONCHIECTASIS; '00437';0.422596
BRONCHIECTASIS; '00463';0.845192
BRONCHIECTASIS; '00577';0.845192
BRONCHIECTASIS; '00598';0.845192
BRONCHIECTASIS; '00677';1.613548
BRONCHIECTASIS; '00724';2.535575
BRONCHIECTASIS; '00805';0.281731
BRONCHIECTASIS; '00822';0.633894
BRONCHIECTASIS; '00833';2.535575
BRONCHIECTASIS; '00837';1.690384
BRONCHIECTASIS; '00838';1.267788
BRONCHIECTASIS; '00903';0.633894
BRONCHIECTASIS; '00948';0.845192
BRONCHIECTASIS; '00976';0.362225
BRONCHIECTASIS; '00990';0.281731
BRONCHIECTASIS; '01035';0.633894
BRONCHIECTASIS; '01170';1.690384
BRONCHIECTASIS; '01184';0.845192
INTERSTITIAL;'00017';3.121841
INTERSTITIAL; '00017';1.560921
INTERSTITIAL; '00100';0.520307
INTERSTITIAL; '00652';0.624368
INTERSTITIAL; '01217';0.780460
INFILTRATES;'00017';3.364879
INFILTRATES; '00667';0.373875
CYST;'00017';3.489818
CHARACTERISTIC;'00017';2.387156
CHARACTERISTIC; '00047';0.477431
CHARACTERISTIC; '00058';0.217014
CHARACTERISTIC; '00060';0.596789
CHARACTERISTIC; '00064';0.795719
CHARACTERISTIC; '00096';0.795719
CHARACTERISTIC; '00190';0.596789
CHARACTERISTIC; '00202';0.795719
CHARACTERISTIC; '00230';0.477431
CHARACTERISTIC; '00260';0.217014
CHARACTERISTIC; '00268';0.298394
CHARACTERISTIC; '00270';0.795719
CHARACTERISTIC; '00300';0.795719
CHARACTERISTIC; '00314';0.397859
CHARACTERISTIC; '00325';0.397859
CHARACTERISTIC; '00344';0.596789
CHARACTERISTIC; '00358';0.265240
CHARACTERISTIC; '00362';1.193578
CHARACTERISTIC; '00470';0.477431
CHARACTERISTIC; '00490';0.795719
CHARACTERISTIC; '00548';0.477431
CHARACTERISTIC; '00558';2.387156
CHARACTERISTIC; '00564';0.477431
CHARACTERISTIC; '00579';0.795719
CHARACTERISTIC; '00582';0.477431
CHARACTERISTIC; '00613';0.397859
CHARACTERISTIC; '00702';0.596789
CHARACTERISTIC; '00714';0.477431
CHARACTERISTIC; '00719';0.596789
CHARACTERISTIC; '00722';0.477431
CHARACTERISTIC; '00892';0.217014
CHARACTERISTIC; '01048';0.477431
CHARACTERISTIC; '01125';0.477431
CHARACTERISTIC; '01170';0.397859
CHARACTERISTIC; '01192';1.193578
CHARACTERISTIC; '01208';0.795719
ROENTGENOGRAPHY;'00017';3.489818
COMPLICATIONS;'00017';2.398737
COMPLICATIONS; '00058';0.218067
COMPLICATIONS; '00064';0.799579
COMPLICATIONS; '00124';0.479747
COMPLICATIONS; '00156';1.199369
COMPLICATIONS; '00193';0.479747
COMPLICATIONS; '00238';0.599684
COMPLICATIONS; '00301';0.599684
COMPLICATIONS; '00327';0.799579
COMPLICATIONS; '00333';0.959495
COMPLICATIONS; '00359';0.799579
COMPLICATIONS; '00370';0.218067
COMPLICATIONS; '00398';1.199369
COMPLICATIONS; '00443';0.479747
COMPLICATIONS; '00450';0.799579
COMPLICATIONS; '00499';1.199369
COMPLICATIONS; '00501';0.599684
COMPLICATIONS; '00508';0.266526
COMPLICATIONS; '00517';0.799579
COMPLICATIONS; '00559';0.299842
COMPLICATIONS; '00648';0.599684
COMPLICATIONS; '00733';0.799579
COMPLICATIONS; '00770';0.799579
COMPLICATIONS; '00837';1.599158
COMPLICATIONS; '00842';0.599684
COMPLICATIONS; '00843';0.799579
COMPLICATIONS; '00844';0.479747
COMPLICATIONS; '00991';0.479747
COMPLICATIONS; '01000';0.266526
COMPLICATIONS; '01012';0.799579
COMPLICATIONS; '01087';0.799579
COMPLICATIONS; '01104';0.599684
COMPLICATIONS; '01119';0.399790
COMPLICATIONS; '01226';1.199369
COMPLICATIONS; '01234';0.479747
HYPERTENSION;'00017';2.852996
HYPERTENSION; '00100';0.475499
HYPERTENSION; '00199';1.426498
HYPERTENSION; '00301';0.713249
HYPERTENSION; '00333';0.570599
HYPERTENSION; '00334';0.317000
HYPERTENSION; '00422';0.950999
HYPERTENSION; '00787';1.426498
HYPERTENSION; '01004';1.901997
HYPERTENSION; '01226';1.426498
HYPERTENSION; '01235';0.407571
PNEUMONITIS;'00017';3.188788
PNEUMONITIS; '00745';0.227771
PNEUMONITIS; '00990';0.354310
PNEUMONITIS; '01049';0.637758
HEMORRHAGE;'00017';3.012697
HEMORRHAGE; '00340';3.012697
HEMORRHAGE; '00429';0.334744
HEMORRHAGE; '00468';1.004232
HEMORRHAGE; '00698';1.506348
HEMORRHAGE; '01017';2.008464
HEMORRHAGE; '01104';0.753174
PNEUMOTHORAX;'00017';2.887758
PNEUMOTHORAX; '00193';2.310206
PNEUMOTHORAX; '00327';0.962586
PNEUMOTHORAX; '00332';0.577552
PNEUMOTHORAX; '00363';1.443879
PNEUMOTHORAX; '00438';0.577552
PNEUMOTHORAX; '00703';2.887758
PNEUMOTHORAX; '00822';0.721939
PNEUMOTHORAX; '00907';1.925172
PNEUMOTHORAX; '01000';0.320862
LITTLE;'00017';2.364879
LITTLE; '00025';1.182440
LITTLE; '00047';0.472976
LITTLE; '00067';0.591220
LITTLE; '00082';0.788293
LITTLE; '00089';1.182440
LITTLE; '00090';0.788293
LITTLE; '00111';0.337840
LITTLE; '00139';0.236488
LITTLE; '00147';0.472976
LITTLE; '00173';0.394147
LITTLE; '00188';0.236488
LITTLE; '00219';0.394147
LITTLE; '00241';0.788293
LITTLE; '00270';0.788293
LITTLE; '00291';0.337840
LITTLE; '00314';0.394147
LITTLE; '00377';0.788293
LITTLE; '00437';0.394147
LITTLE; '00483';0.394147
LITTLE; '00500';0.788293
LITTLE; '00564';0.472976
LITTLE; '00660';0.147805
LITTLE; '00686';0.472976
LITTLE; '00776';0.591220
LITTLE; '00798';0.295610
LITTLE; '00886';0.295610
LITTLE; '00911';0.788293
LITTLE; '00968';0.394147
LITTLE; '00993';0.236488
LITTLE; '01033';0.788293
LITTLE; '01039';0.591220
LITTLE; '01055';0.394147
LITTLE; '01096';0.394147
LITTLE; '01120';0.214989
LITTLE; '01134';0.591220
LITTLE; '01149';0.214989
LITTLE; '01218';0.337840
EXISTS;'00017';2.887758
EXISTS; '00071';0.360970
EXISTS; '00104';0.577552
EXISTS; '00273';1.443879
EXISTS; '00278';0.240646
EXISTS; '00347';0.262523
EXISTS; '00476';0.721939
EXISTS; '00573';0.288776
EXISTS; '00641';0.962586
EXISTS; '01096';0.481293
GASTROINTESTINAL;'00017';2.398737
GASTROINTESTINAL; '00041';0.479747
GASTROINTESTINAL; '00135';0.599684
GASTROINTESTINAL; '00139';0.239874
GASTROINTESTINAL; '00175';0.479747
GASTROINTESTINAL; '00185';0.479747
GASTROINTESTINAL; '00223';0.479747
GASTROINTESTINAL; '00251';0.184518
GASTROINTESTINAL; '00297';0.599684
GASTROINTESTINAL; '00301';0.599684
GASTROINTESTINAL; '00370';0.436134
GASTROINTESTINAL; '00421';0.599684
GASTROINTESTINAL; '00422';0.399790
GASTROINTESTINAL; '00443';1.439242
GASTROINTESTINAL; '00473';0.399790
GASTROINTESTINAL; '00478';0.599684
GASTROINTESTINAL; '00543';0.342677
GASTROINTESTINAL; '00553';0.342677
GASTROINTESTINAL; '00559';0.299842
GASTROINTESTINAL; '00582';0.479747
GASTROINTESTINAL; '00643';0.218067
GASTROINTESTINAL; '00661';0.342677
GASTROINTESTINAL; '00763';1.199369
GASTROINTESTINAL; '00822';0.599684
GASTROINTESTINAL; '00860';0.342677
GASTROINTESTINAL; '00872';1.199369
GASTROINTESTINAL; '00875';0.599684
GASTROINTESTINAL; '00915';0.479747
GASTROINTESTINAL; '00920';0.479747
GASTROINTESTINAL; '00935';0.799579
GASTROINTESTINAL; '00991';0.479747
GASTROINTESTINAL; '01075';0.479747
GASTROINTESTINAL; '01105';0.479747
GASTROINTESTINAL; '01108';0.342677
GASTROINTESTINAL; '01216';0.799579
INVOLVEMENT;'00017';2.211064
INVOLVEMENT; '00022';0.442213
INVOLVEMENT; '00030';0.442213
INVOLVEMENT; '00063';0.276383
INVOLVEMENT; '00064';0.737021
INVOLVEMENT; '00089';0.552766
INVOLVEMENT; '00095';0.552766
INVOLVEMENT; '00144';0.442213
INVOLVEMENT; '00210';0.737021
INVOLVEMENT; '00254';0.442213
INVOLVEMENT; '00314';0.368511
INVOLVEMENT; '00326';0.368511
INVOLVEMENT; '00337';0.442213
INVOLVEMENT; '00340';1.105532
INVOLVEMENT; '00350';0.368511
INVOLVEMENT; '00355';0.442213
INVOLVEMENT; '00365';1.105532
INVOLVEMENT; '00446';0.737021
INVOLVEMENT; '00462';0.368511
INVOLVEMENT; '00467';0.552766
INVOLVEMENT; '00472';0.737021
INVOLVEMENT; '00473';0.368511
INVOLVEMENT; '00479';0.552766
INVOLVEMENT; '00495';0.442213
INVOLVEMENT; '00505';0.442213
INVOLVEMENT; '00510';0.442213
INVOLVEMENT; '00516';0.737021
INVOLVEMENT; '00519';0.442213
INVOLVEMENT; '00522';0.737021
INVOLVEMENT; '00549';2.211064
INVOLVEMENT; '00559';0.276383
INVOLVEMENT; '00585';0.276383
INVOLVEMENT; '00587';0.442213
INVOLVEMENT; '00597';0.315866
INVOLVEMENT; '00603';1.105532
INVOLVEMENT; '00629';0.442213
INVOLVEMENT; '00690';0.368511
INVOLVEMENT; '00733';0.737021
INVOLVEMENT; '00751';0.552766
INVOLVEMENT; '00757';0.552766
INVOLVEMENT; '00763';1.105532
INVOLVEMENT; '00803';0.221106
INVOLVEMENT; '00859';0.737021
INVOLVEMENT; '00865';0.368511
INVOLVEMENT; '00882';0.737021
INVOLVEMENT; '00915';2.211064
INVOLVEMENT; '01019';0.552766
INVOLVEMENT; '01047';0.442213
INVOLVEMENT; '01073';0.737021
INVOLVEMENT; '01083';1.105532
INVOLVEMENT; '01109';0.737021
INVOLVEMENT; '01132';0.552766
INVOLVEMENT; '01174';0.737021
INVOLVEMENT; '01175';0.552766
INVOLVEMENT; '01186';0.442213
DESPITE;'00017';2.551966
DESPITE; '00089';0.637991
DESPITE; '00113';2.551966
DESPITE; '00148';0.850655
DESPITE; '00179';0.425328
DESPITE; '00200';0.850655
DESPITE; '00315';0.850655
DESPITE; '00463';0.425328
DESPITE; '00505';0.510393
DESPITE; '00517';0.850655
DESPITE; '00549';0.850655
DESPITE; '00627';0.637991
DESPITE; '00682';0.850655
DESPITE; '00739';0.637991
DESPITE; '00740';1.701311
DESPITE; '00746';0.637991
DESPITE; '00781';0.425328
DESPITE; '00914';0.510393
DESPITE; '00923';0.637991
DESPITE; '01033';0.850655
DESPITE; '01098';1.275983
DESPITE; '01107';0.637991
DESPITE; '01138';0.510393
DESPITE; '01202';0.255197
SIMILARITIES;'00017';3.188788
SIMILARITIES; '00311';1.594394
SIMILARITIES; '00607';0.398598
SIMILARITIES; '00670';1.594394
PATHOGENESIS;'00017';2.323486
PATHOGENESIS; '00052';0.774495
PATHOGENESIS; '00112';0.464697
PATHOGENESIS; '00186';1.161743
PATHOGENESIS; '00195';0.774495
PATHOGENESIS; '00246';0.580872
PATHOGENESIS; '00276';1.161743
PATHOGENESIS; '00319';0.464697
PATHOGENESIS; '00335';0.580872
PATHOGENESIS; '00386';0.387248
PATHOGENESIS; '00394';0.774495
PATHOGENESIS; '00412';0.774495
PATHOGENESIS; '00437';0.387248
PATHOGENESIS; '00440';0.331927
PATHOGENESIS; '00444';0.774495
PATHOGENESIS; '00481';0.580872
PATHOGENESIS; '00485';0.774495
PATHOGENESIS; '00500';0.774495
PATHOGENESIS; '00501';0.580872
PATHOGENESIS; '00503';0.464697
PATHOGENESIS; '00555';0.464697
PATHOGENESIS; '00563';0.309798
PATHOGENESIS; '00577';0.258165
PATHOGENESIS; '00605';0.774495
PATHOGENESIS; '00607';0.290436
PATHOGENESIS; '00613';0.387248
PATHOGENESIS; '00623';0.774495
PATHOGENESIS; '00683';0.387248
PATHOGENESIS; '00689';0.774495
PATHOGENESIS; '00720';1.161743
PATHOGENESIS; '00856';0.258165
PATHOGENESIS; '00903';1.161743
PATHOGENESIS; '00949';0.331927
PATHOGENESIS; '00988';0.232349
PATHOGENESIS; '01065';0.580872
PATHOGENESIS; '01091';0.774495
PATHOGENESIS; '01093';0.774495
PATHOGENESIS; '01145';1.161743
PATHOGENESIS; '01156';0.464697
PATHOGENESIS; '01169';0.774495
PATHOGENESIS; '01171';0.232349
PATHOGENESIS; '01175';0.580872
ALWAYS;'00017';2.624516
ALWAYS; '00075';0.437419
ALWAYS; '00178';0.437419
ALWAYS; '00206';0.656129
ALWAYS; '00287';0.656129
ALWAYS; '00299';0.874839
ALWAYS; '00306';0.328065
ALWAYS; '00389';0.874839
ALWAYS; '00414';0.218710
ALWAYS; '00432';0.524903
ALWAYS; '00654';0.656129
ALWAYS; '00782';0.524903
ALWAYS; '00805';0.291613
ALWAYS; '00816';0.437419
ALWAYS; '00911';1.749678
ALWAYS; '00995';0.874839
ALWAYS; '01003';0.291613
ALWAYS; '01086';0.524903
ALWAYS; '01156';0.524903
ALWAYS; '01202';0.262452
MUST;'00017';2.276743
MUST; '00056';0.455349
MUST; '00076';0.379457
MUST; '00104';0.455349
MUST; '00117';0.758914
MUST; '00120';0.569186
MUST; '00135';0.569186
MUST; '00136';0.758914
MUST; '00213';0.758914
MUST; '00214';0.758914
MUST; '00215';0.325249
MUST; '00239';0.758914
MUST; '00240';0.758914
MUST; '00287';0.569186
MUST; '00299';1.517829
MUST; '00330';1.138372
MUST; '00350';0.379457
MUST; '00397';0.189729
MUST; '00436';0.569186
MUST; '00450';1.517829
MUST; '00452';0.910697
MUST; '00489';1.138372
MUST; '00537';1.138372
MUST; '00543';0.325249
MUST; '00596';0.569186
MUST; '00612';0.505943
MUST; '00617';0.569186
MUST; '00627';0.569186
MUST; '00641';0.758914
MUST; '00642';1.138372
MUST; '00658';0.325249
MUST; '00684';0.758914
MUST; '00738';0.325249
MUST; '00765';0.284593
MUST; '00804';0.175134
MUST; '00806';0.455349
MUST; '00825';0.455349
MUST; '00844';0.455349
MUST; '00846';0.455349
MUST; '00875';0.569186
MUST; '00882';1.517829
MUST; '00940';2.276743
MUST; '01061';2.276743
MUST; '01105';0.455349
MUST; '01183';0.910697
MUST; '01205';0.325249
MUST; '01218';0.325249
DIFFERENTIATED;'00017';3.364879
DIFFERENTIATED; '00771';0.420610
FAR;'00018';2.688186
FAR; '00086';0.448031
FAR; '00112';0.537637
FAR; '00120';0.672046
FAR; '00325';0.896062
FAR; '00334';0.298687
FAR; '00342';0.896062
FAR; '00412';0.896062
FAR; '00423';0.244381
FAR; '00427';0.896062
FAR; '00496';0.384027
FAR; '00532';0.298687
FAR; '00566';0.672046
FAR; '00782';0.537637
FAR; '00849';1.075274
FAR; '00930';0.672046
FAR; '01068';0.672046
RABBIT;'00018';2.535575
RABBIT; '00018';1.086675
RABBIT; '00201';0.253558
RABBIT; '00281';0.633894
RABBIT; '00306';0.316947
RABBIT; '00325';0.422596
RABBIT; '00383';0.316947
RABBIT; '00481';1.267788
RABBIT; '00484';0.950841
RABBIT; '00531';1.014230
RABBIT; '00532';0.563461
RABBIT; '00572';0.507115
RABBIT; '00726';0.281731
RABBIT; '00738';1.086675
RABBIT; '00741';0.845192
RABBIT; '00748';0.362225
RABBIT; '00827';0.845192
RABBIT; '00892';0.230507
RABBIT; '00957';2.028460
RABBIT; '01026';0.845192
RABBIT; '01121';0.507115
RABBIT; '01203';0.362225
RABBIT; '01207';0.253558
RABBIT; '01208';0.845192
RABBIT; '01212';0.633894
ALVEOLAR;'00018';2.887758
ALVEOLAR; '00018';1.650147
ALVEOLAR; '00192';1.283448
ALVEOLAR; '00224';1.443879
ALVEOLAR; '00578';0.721939
ALVEOLAR; '00629';2.310206
ALVEOLAR; '00669';1.732655
ALVEOLAR; '00886';0.360970
ALVEOLAR; '01203';0.412537
ALVEOLAR; '01237';0.721939
MACROPHAGES;'00018';2.925546
MACROPHAGES; '00018';1.253806
MACROPHAGES; '00166';1.950364
MACROPHAGES; '00397';0.243796
MACROPHAGES; '00400';0.731387
MACROPHAGES; '00669';0.585109
MACROPHAGES; '00709';0.417935
MACROPHAGES; '01193';0.487591
MACROPHAGES; '01203';0.417935
CONCERNED;'00018';3.012697
CONCERNED; '00178';0.502116
CONCERNED; '00203';0.602539
CONCERNED; '00394';1.004232
CONCERNED; '00395';1.004232
CONCERNED; '00423';0.273882
CONCERNED; '00496';0.430385
HOMOZYGOUS;'00018';2.551966
HOMOZYGOUS; '00018';0.729133
HOMOZYGOUS; '00104';0.510393
HOMOZYGOUS; '00140';0.255197
HOMOZYGOUS; '00199';1.275983
HOMOZYGOUS; '00201';0.255197
HOMOZYGOUS; '00254';0.510393
HOMOZYGOUS; '00304';1.020786
HOMOZYGOUS; '00306';0.318996
HOMOZYGOUS; '00356';0.425328
HOMOZYGOUS; '00563';0.340262
HOMOZYGOUS; '00564';1.531179
HOMOZYGOUS; '00567';0.364567
HOMOZYGOUS; '00608';0.956987
HOMOZYGOUS; '00627';0.637991
HOMOZYGOUS; '00644';0.425328
HOMOZYGOUS; '00646';0.425328
HOMOZYGOUS; '00913';0.637991
HOMOZYGOUS; '00926';0.850655
HOMOZYGOUS; '00971';0.425328
HOMOZYGOUS; '01044';0.364567
HOMOZYGOUS; '01209';0.850655
HOMOZYGOUS; '01211';0.637991
HOMOZYGOUS; '01236';0.510393
EXPERIMENTS;'00018';2.568999
EXPERIMENTS; '00018';0.367000
EXPERIMENTS; '00046';0.321125
EXPERIMENTS; '00123';0.428167
EXPERIMENTS; '00220';1.284500
EXPERIMENTS; '00303';0.321125
EXPERIMENTS; '00308';0.856333
EXPERIMENTS; '00312';1.027600
EXPERIMENTS; '00324';0.321125
EXPERIMENTS; '00367';0.856333
EXPERIMENTS; '00451';0.256900
EXPERIMENTS; '00521';0.285444
EXPERIMENTS; '00564';1.541399
EXPERIMENTS; '00575';0.428167
EXPERIMENTS; '00742';0.256900
EXPERIMENTS; '00811';0.513800
EXPERIMENTS; '01029';0.642250
EXPERIMENTS; '01120';0.233545
EXPERIMENTS; '01127';1.284500
EXPERIMENTS; '01137';1.284500
EXPERIMENTS; '01201';0.570889
EXPERIMENTS; '01231';0.513800
EXPERIMENTS; '01238';0.428167
EVEN;'00018';2.294841
EVEN; '00024';0.286855
EVEN; '00105';0.573710
EVEN; '00116';1.147421
EVEN; '00120';0.573710
EVEN; '00134';0.764947
EVEN; '00136';0.764947
EVEN; '00258';0.208622
EVEN; '00297';0.573710
EVEN; '00323';0.573710
EVEN; '00352';0.382474
EVEN; '00429';0.254982
EVEN; '00441';0.254982
EVEN; '00459';0.764947
EVEN; '00526';0.327834
EVEN; '00584';0.764947
EVEN; '00592';0.764947
EVEN; '00612';0.254982
EVEN; '00638';0.764947
EVEN; '00646';0.382474
EVEN; '00657';0.458968
EVEN; '00673';0.458968
EVEN; '00693';0.764947
EVEN; '00697';0.573710
EVEN; '00703';0.509965
EVEN; '00710';0.286855
EVEN; '00716';0.917937
EVEN; '00776';0.573710
EVEN; '00792';0.764947
EVEN; '00798';0.286855
EVEN; '00814';0.573710
EVEN; '00847';0.458968
EVEN; '00860';0.327834
EVEN; '00888';0.573710
EVEN; '00902';0.353053
EVEN; '00911';0.764947
EVEN; '00923';0.573710
EVEN; '01000';0.254982
EVEN; '01040';2.294841
EVEN; '01043';0.458968
EVEN; '01078';0.764947
EVEN; '01081';0.573710
EVEN; '01099';0.382474
EVEN; '01171';0.229484
EVEN; '01220';0.458968
GREATER;'00018';2.047861
GREATER; '00022';0.409572
GREATER; '00052';0.682620
GREATER; '00062';0.372338
GREATER; '00073';0.341310
GREATER; '00093';0.292552
GREATER; '00095';0.511965
GREATER; '00108';1.023931
GREATER; '00118';0.585103
GREATER; '00136';0.682620
GREATER; '00144';0.204786
GREATER; '00150';0.227540
GREATER; '00152';0.511965
GREATER; '00172';0.682620
GREATER; '00188';0.204786
GREATER; '00234';0.585103
GREATER; '00244';0.081914
GREATER; '00253';0.341310
GREATER; '00259';0.120462
GREATER; '00307';0.487586
GREATER; '00314';0.341310
GREATER; '00358';0.227540
GREATER; '00369';0.585103
GREATER; '00375';0.146276
GREATER; '00380';0.409572
GREATER; '00393';0.341310
GREATER; '00425';0.511965
GREATER; '00442';0.409572
GREATER; '00451';0.204786
GREATER; '00461';2.047861
GREATER; '00467';0.511965
GREATER; '00472';0.682620
GREATER; '00475';0.682620
GREATER; '00525';0.341310
GREATER; '00527';0.227540
GREATER; '00529';0.511965
GREATER; '00532';0.227540
GREATER; '00548';0.409572
GREATER; '00563';0.273048
GREATER; '00609';1.023931
GREATER; '00627';0.511965
GREATER; '00632';0.511965
GREATER; '00635';0.292552
GREATER; '00645';1.023931
GREATER; '00646';0.341310
GREATER; '00654';0.511965
GREATER; '00664';0.511965
GREATER; '00665';0.819144
GREATER; '00676';0.186169
GREATER; '00678';1.023931
GREATER; '00740';0.682620
GREATER; '00748';0.292552
GREATER; '00749';0.136524
GREATER; '00757';0.511965
GREATER; '00800';0.455080
GREATER; '00805';0.227540
GREATER; '00811';0.409572
GREATER; '00827';0.682620
GREATER; '00829';0.682620
GREATER; '00843';0.682620
GREATER; '00850';0.511965
GREATER; '00859';0.682620
GREATER; '00871';0.511965
GREATER; '00955';0.511965
GREATER; '01002';0.341310
GREATER; '01003';0.455080
GREATER; '01014';0.511965
GREATER; '01016';0.292552
GREATER; '01019';0.511965
GREATER; '01043';0.409572
GREATER; '01048';0.409572
GREATER; '01083';0.511965
GREATER; '01111';0.682620
GREATER; '01117';0.682620
GREATER; '01126';0.682620
GREATER; '01140';0.409572
GREATER; '01174';0.682620
GREATER; '01200';0.157528
GREATER; '01203';0.292552
GREATER; '01213';1.365241
GREATER; '01222';1.170206
FOURFOLD;'00018';3.489818
BIGGAR;'00018';3.364879
BIGGAR; '00018';0.480697
ASSOCIATES;'00018';2.966939
ASSOCIATES; '00018';0.423848
ASSOCIATES; '00026';1.977959
ASSOCIATES; '00191';0.741735
ASSOCIATES; '00268';0.741735
ASSOCIATES; '00745';0.211924
ASSOCIATES; '00930';0.741735
ASSOCIATES; '01001';0.741735
STATE;'00018';2.304181
STATE; '00048';0.288023
STATE; '00060';0.576045
STATE; '00081';0.384030
STATE; '00089';1.728136
STATE; '00103';0.460836
STATE; '00104';0.460836
STATE; '00122';1.152091
STATE; '00138';1.152091
STATE; '00185';0.460836
STATE; '00279';0.576045
STATE; '00290';0.576045
STATE; '00326';0.384030
STATE; '00339';1.152091
STATE; '00373';0.460836
STATE; '00430';0.768060
STATE; '00433';0.768060
STATE; '00443';0.460836
STATE; '00465';0.256020
STATE; '00470';0.460836
STATE; '00478';0.576045
STATE; '00496';0.329169
STATE; '00508';0.256020
STATE; '00531';0.460836
STATE; '00542';0.384030
STATE; '00601';0.768060
STATE; '00612';0.256020
STATE; '00658';0.329169
STATE; '00705';0.768060
STATE; '00731';0.576045
STATE; '00742';0.230418
STATE; '00774';1.152091
STATE; '00811';0.460836
STATE; '00844';0.921673
STATE; '00889';1.152091
STATE; '00959';0.209471
STATE; '01001';0.576045
STATE; '01021';0.460836
STATE; '01086';0.460836
STATE; '01096';0.384030
STATE; '01098';1.152091
STATE; '01113';0.768060
STATE; '01120';0.209471
STATE; '01183';0.460836
REQUIRED;'00018';2.568999
REQUIRED; '00049';1.284500
REQUIRED; '00074';1.284500
REQUIRED; '00079';1.712666
REQUIRED; '00147';0.513800
REQUIRED; '00250';0.367000
REQUIRED; '00331';0.428167
REQUIRED; '00359';0.428167
REQUIRED; '00389';0.856333
REQUIRED; '00416';0.513800
REQUIRED; '00485';0.856333
REQUIRED; '00550';0.285444
REQUIRED; '00575';0.428167
REQUIRED; '00598';0.856333
REQUIRED; '00599';0.642250
REQUIRED; '00709';0.367000
REQUIRED; '00860';0.367000
REQUIRED; '00871';0.642250
REQUIRED; '01048';0.513800
REQUIRED; '01055';0.428167
REQUIRED; '01085';0.285444
REQUIRED; '01107';0.642250
REQUIRED; '01226';1.284500
PHAGOCYTOSIS;'00018';3.121841
PHAGOCYTOSIS; '00018';0.891955
PHAGOCYTOSIS; '00270';1.040614
PHAGOCYTOSIS; '00432';0.624368
PHAGOCYTOSIS; '01203';1.337932
DILUTIONS;'00018';3.188788
DILUTIONS; '00307';0.151847
DILUTIONS; '01191';1.062929
DILUTIONS; '01204';0.531465
EITHER;'00018';2.086126
EITHER; '00026';0.695375
EITHER; '00031';0.521531
EITHER; '00047';0.417225
EITHER; '00052';0.695375
EITHER; '00060';0.521531
EITHER; '00061';0.417225
EITHER; '00081';0.347688
EITHER; '00108';1.043063
EITHER; '00154';0.695375
EITHER; '00190';0.521531
EITHER; '00191';0.521531
EITHER; '00215';0.298018
EITHER; '00250';0.298018
EITHER; '00259';0.122713
EITHER; '00278';0.173844
EITHER; '00279';1.564594
EITHER; '00283';0.521531
EITHER; '00304';0.834450
EITHER; '00313';0.521531
EITHER; '00316';1.043063
EITHER; '00364';0.521531
EITHER; '00413';1.043063
EITHER; '00417';0.417225
EITHER; '00422';0.347688
EITHER; '00498';0.347688
EITHER; '00499';1.043063
EITHER; '00509';0.347688
EITHER; '00525';0.347688
EITHER; '00528';0.417225
EITHER; '00532';0.231792
EITHER; '00534';0.417225
EITHER; '00553';0.298018
EITHER; '00564';0.834450
EITHER; '00574';0.298018
EITHER; '00587';0.417225
EITHER; '00611';0.298018
EITHER; '00630';0.417225
EITHER; '00631';0.347688
EITHER; '00633';0.417225
EITHER; '00671';0.417225
EITHER; '00672';0.695375
EITHER; '00673';0.417225
EITHER; '00679';0.521531
EITHER; '00690';0.347688
EITHER; '00694';0.521531
EITHER; '00739';0.521531
EITHER; '00742';0.208613
EITHER; '00749';0.139075
EITHER; '00782';0.417225
EITHER; '00866';0.347688
EITHER; '00891';2.086126
EITHER; '00919';0.298018
EITHER; '00951';0.347688
EITHER; '00955';1.043063
EITHER; '00956';0.173844
EITHER; '00957';0.417225
EITHER; '00976';0.596036
EITHER; '00995';0.695375
EITHER; '01014';0.260766
EITHER; '01036';0.695375
EITHER; '01044';0.298018
EITHER; '01046';0.347688
EITHER; '01053';0.695375
EITHER; '01088';0.347688
EITHER; '01090';0.521531
EITHER; '01091';0.695375
EITHER; '01104';0.521531
EITHER; '01119';0.347688
EITHER; '01127';0.521531
EITHER; '01131';0.521531
EITHER; '01197';0.189648
EITHER; '01199';0.231792
EITHER; '01213';0.695375
HANKS;'00018';3.489818
BALANCED;'00018';3.489818
SALT;'00018';2.519781
SALT; '00096';0.839927
SALT; '00103';0.503956
SALT; '00109';0.839927
SALT; '00119';0.839927
SALT; '00135';0.629945
SALT; '00199';1.259891
SALT; '00268';0.629945
SALT; '00294';0.839927
SALT; '00297';0.629945
SALT; '00300';0.839927
SALT; '00308';1.679854
SALT; '00331';0.419964
SALT; '00359';0.839927
SALT; '00361';2.519781
SALT; '00395';2.519781
SALT; '00418';0.839927
SALT; '00616';0.629945
SALT; '00642';1.259891
SALT; '00684';0.839927
SALT; '00776';0.629945
SALT; '00781';0.419964
SALT; '00887';0.629945
SALT; '00997';0.839927
SALT; '01016';0.719937
SALT; '01021';0.503956
SOLUTION;'00018';2.762819
SOLUTION; '00124';0.552564
SOLUTION; '00233';1.381410
SOLUTION; '00395';1.841879
SOLUTION; '00542';1.841879
SOLUTION; '00544';1.381410
SOLUTION; '00546';0.552564
SOLUTION; '00563';0.184188
SOLUTION; '00573';0.276282
SOLUTION; '00638';0.920940
SOLUTION; '00684';0.920940
SOLUTION; '00868';0.345352
SOLUTION; '00981';0.690705
SOLUTION; '01003';0.306980
HUMAN;'00018';2.032441
HUMAN; '00018';1.161395
HUMAN; '00035';1.016220
