QueryNumber;Ranking;Doc;Similarity
00058;336;'01104';0.5358383423061543
00058;337;'01118';0.5358383423061543
00058;338;'00582';0.5358382856338824
00058;339;'00574';0.5344325781926547
00058;340;'01007';0.53356721592161
00058;341;'01065';0.5323724247581044
00058;342;'00118';0.5315770067180676
00058;343;'01234';0.5296401304278199
00058;344;'00446';0.5286777420093942
00058;345;'00694';0.527800696358571
00058;346;'00083';0.5246378160683712
00058;347;'00151';0.5246377210631032
00058;348;'00584';0.5246377210631032
00058;349;'01076';0.5246376893947075
00058;350;'00508';0.5246376878323078
00058;351;'00527';0.5246376878323078
00058;352;'00074';0.5246375817500571
00058;353;'00190';0.5246375817500571
00058;354;'00807';0.5246375817500571
00058;355;'00951';0.5246375817500571
00058;356;'01019';0.5246375817500571
00058;357;'01136';0.5246375817500571
00058;358;'01137';0.5246375817500571
00058;359;'00297';0.5246375500816512
00058;360;'00451';0.5246375500816512
00058;361;'00520';0.5246375500816512
00058;362;'00707';0.5246375500816512
00058;363;'00898';0.5246375500816512
00058;364;'01146';0.5246375500816512
00058;365;'00963';0.524637543761828
00058;366;'01025';0.5243272393985707
00058;367;'00550';0.5238928526436201
00058;368;'00179';0.5238927765878039
00058;369;'00612';0.5226944418244355
00058;370;'00164';0.5226942397895135
00058;371;'01134';0.5208666685800428
00058;372;'00749';0.5174460595826581
00058;373;'00415';0.5173484620707542
00058;374;'01164';0.5173484620707541
00058;375;'01222';0.5173137499808078
00058;376;'00957';0.5167040502594588
00058;377;'00487';0.5149231569183045
00058;378;'00647';0.5126513279172329
00058;379;'00501';0.5124364353729914
00058;380;'01216';0.5124363069842429
00058;381;'00322';0.510501609108763
00058;382;'00003';0.5074184614538326
00058;383;'00401';0.5074184614538326
00058;384;'00867';0.5074184614538326
00058;385;'00553';0.5074184039605951
00058;386;'00137';0.5074184009207214
00058;387;'00316';0.5064374656426381
00058;388;'00348';0.5064374656426381
00058;389;'00653';0.5064374656426381
00058;390;'00064';0.5064374180612886
00058;391;'00599';0.5064374180612886
00058;392;'00605';0.5064374180612886
00058;393;'00015';0.506437302963722
00058;394;'00050';0.506437302963722
00058;395;'00332';0.5044871160120493
00058;396;'00804';0.5035829998678271
00058;397;'01149';0.502342485065632
00058;398;'00484';0.502342339280103
00058;399;'00608';0.502342339280103
00058;400;'00668';0.5023421358813704
00058;401;'00994';0.5023420121389613
00058;402;'01207';0.4999391768876303
00058;403;'00224';0.49732513539855233
00058;404;'00917';0.4961458742581725
00058;405;'00148';0.49421962576249007
00058;406;'00971';0.49421962576249007
00058;407;'01128';0.49421962576249007
00058;408;'00013';0.4942196070804762
00058;409;'00336';0.4942196070804762
00058;410;'00494';0.4942196070804762
00058;411;'00822';0.4942196070804762
00058;412;'01162';0.4942196070804762
00058;413;'01175';0.49421956971647085
00058;414;'00337';0.4942194931449908
00058;415;'01115';0.4942194931449908
00058;416;'01201';0.49421948426488516
00058;417;'01203';0.4942193427672501
00058;418;'00673';0.4934458914815325
00058;419;'00281';0.4909172976798302
00058;420;'01151';0.4880813634862757
00058;421;'00530';0.4873481567607389
00058;422;'01044';0.4873480686153733
00058;423;'00819';0.48734790117050664
00058;424;'00140';0.487098857283043
00058;425;'00794';0.487098857283043
00058;426;'00295';0.48454604747672847
00058;427;'00024';0.48454583721435057
00058;428;'00027';0.4788349659251153
00058;429;'00155';0.4788348082240344
00058;430;'00546';0.4788348082240344
00058;431;'00242';0.47816060091829393
00058;432;'01062';0.47725886437382875
00058;433;'01049';0.47625811464088297
00058;434;'00425';0.47577047427291497
00058;435;'00559';0.47577047427291497
00058;436;'01083';0.47577047427291497
00058;437;'00565';0.4757704270210247
00058;438;'00124';0.4757703230877754
00058;439;'00248';0.4757703230877754
00058;440;'00685';0.4757703230877754
00058;441;'00771';0.4757703230877754
00058;442;'00856';0.4757703230877754
00058;443;'00053';0.4755391985609841
00058;444;'00209';0.4755391868259425
00058;445;'00202';0.4746510296298903
00058;446;'00726';0.469145042377852
00058;447;'00111';0.4662057889365525
00058;448;'00993';0.4636771165473608
00058;449;'00312';0.4636769697030665
00058;450;'00572';0.4636769697030665
00058;451;'00946';0.4636769697030665
00058;452;'01155';0.4636769314852123
00058;453;'00892';0.45909393926738945
00058;454;'00765';0.4552007367242381
00058;455;'00386';0.45520061304101617
00058;456;'00690';0.45520061304101617
00058;457;'00956';0.45520061304101617
00058;458;'01096';0.45520061304101617
00058;459;'00658';0.45520047774201533
00058;460;'00517';0.45008573521424666
00058;461;'01120';0.4489488374810146
00058;462;'00895';0.44894869387757125
00058;463;'00535';0.4441547685684981
00058;464;'01200';0.440364851031454
00058;465;'00573';0.4372953598384646
00058;466;'00307';0.43208425720828403
00058;467;'00103';0.4082482904638631
00058;468;'00194';0.4082482904638631
00058;469;'00387';0.4082482904638631
00058;470;'00557';0.4082482904638631
00058;471;'00678';0.4082482904638631
00058;472;'01079';0.4082482904638631
00058;473;'00192';0.4082482904638631
00058;474;'00498';0.4082482904638631
00058;475;'00924';0.4082482904638631
00058;476;'01045';0.4082482904638631
00058;477;'01092';0.4082482904638631
00058;478;'01186';0.4082482904638631
00058;479;'00079';0.4082482904638631
00058;480;'00081';0.4082482904638631
00058;481;'00133';0.4082482904638631
00058;482;'00247';0.4082482904638631
00058;483;'00417';0.4082482904638631
00058;484;'00600';0.4082482904638631
00058;485;'00776';0.4082482904638631
00058;486;'01090';0.4082482904638631
00058;487;'01144';0.4082482904638631
00058;488;'00033';0.4082482904638631
00058;489;'00039';0.4082482904638631
00058;490;'00175';0.4082482904638631
00058;491;'00272';0.4082482904638631
00058;492;'00301';0.4082482904638631
00058;493;'00306';0.4082482904638631
00058;494;'00375';0.4082482904638631
00058;495;'00378';0.4082482904638631
00058;496;'00380';0.4082482904638631
00058;497;'00404';0.4082482904638631
00058;498;'00431';0.4082482904638631
00058;499;'00439';0.4082482904638631
00058;500;'00453';0.4082482904638631
00058;501;'00522';0.4082482904638631
00058;502;'00525';0.4082482904638631
00058;503;'00526';0.4082482904638631
00058;504;'00529';0.4082482904638631
00058;505;'00532';0.4082482904638631
00058;506;'00534';0.4082482904638631
00058;507;'00540';0.4082482904638631
00058;508;'00561';0.4082482904638631
00058;509;'00566';0.4082482904638631
00058;510;'00567';0.4082482904638631
00058;511;'00576';0.4082482904638631
00058;512;'00596';0.4082482904638631
00058;513;'00610';0.4082482904638631
00058;514;'00625';0.4082482904638631
00058;515;'00628';0.4082482904638631
00058;516;'00646';0.4082482904638631
00058;517;'00655';0.4082482904638631
00058;518;'00662';0.4082482904638631
00058;519;'00665';0.4082482904638631
00058;520;'00671';0.4082482904638631
00058;521;'00691';0.4082482904638631
00058;522;'00697';0.4082482904638631
00058;523;'00740';0.4082482904638631
00058;524;'00746';0.4082482904638631
00058;525;'00786';0.4082482904638631
00058;526;'00796';0.4082482904638631
00058;527;'00797';0.4082482904638631
00058;528;'00809';0.4082482904638631
00058;529;'00810';0.4082482904638631
00058;530;'00831';0.4082482904638631
00058;531;'00840';0.4082482904638631
00058;532;'00845';0.4082482904638631
00058;533;'00850';0.4082482904638631
00058;534;'00853';0.4082482904638631
00058;535;'00877';0.4082482904638631
00058;536;'00878';0.4082482904638631
00058;537;'00881';0.4082482904638631
00058;538;'00930';0.4082482904638631
00058;539;'00950';0.4082482904638631
00058;540;'00975';0.4082482904638631
00058;541;'00977';0.4082482904638631
00058;542;'00984';0.4082482904638631
00058;543;'00997';0.4082482904638631
00058;544;'01002';0.4082482904638631
00058;545;'01026';0.4082482904638631
00058;546;'01139';0.4082482904638631
00058;547;'01142';0.4082482904638631
00058;548;'01145';0.4082482904638631
00058;549;'01148';0.4082482904638631
00058;550;'01156';0.4082482904638631
00058;551;'01158';0.4082482904638631
00058;552;'01160';0.4082482904638631
00058;553;'01177';0.4082482904638631
00058;554;'01178';0.4082482904638631
00058;555;'01182';0.4082482904638631
00058;556;'01185';0.4082482904638631
00058;557;'01192';0.4082482904638631
00058;558;'01202';0.4082482904638631
00058;559;'01204';0.4082482904638631
00058;560;'01211';0.4082482904638631
00058;561;'01233';0.4082482904638631
00058;562;'01237';0.4082482904638631
00058;563;'00005';0.4082482904638631
00058;564;'00007';0.4082482904638631
00058;565;'00008';0.4082482904638631
00058;566;'00012';0.4082482904638631
00058;567;'00019';0.4082482904638631
00058;568;'00021';0.4082482904638631
00058;569;'00023';0.4082482904638631
00058;570;'00030';0.4082482904638631
00058;571;'00034';0.4082482904638631
00058;572;'00043';0.4082482904638631
00058;573;'00047';0.4082482904638631
00058;574;'00051';0.4082482904638631
00058;575;'00065';0.4082482904638631
00058;576;'00067';0.4082482904638631
00058;577;'00068';0.4082482904638631
00058;578;'00069';0.4082482904638631
00058;579;'00072';0.4082482904638631
00058;580;'00077';0.4082482904638631
00058;581;'00086';0.4082482904638631
00058;582;'00088';0.4082482904638631
00058;583;'00098';0.4082482904638631
00058;584;'00102';0.4082482904638631
00058;585;'00106';0.4082482904638631
00058;586;'00108';0.4082482904638631
00058;587;'00109';0.4082482904638631
00058;588;'00110';0.4082482904638631
00058;589;'00113';0.4082482904638631
00058;590;'00125';0.4082482904638631
00058;591;'00136';0.4082482904638631
00058;592;'00149';0.4082482904638631
00058;593;'00154';0.4082482904638631
00058;594;'00161';0.4082482904638631
00058;595;'00163';0.4082482904638631
00058;596;'00167';0.4082482904638631
00058;597;'00169';0.4082482904638631
00058;598;'00170';0.4082482904638631
00058;599;'00172';0.4082482904638631
00058;600;'00173';0.4082482904638631
00058;601;'00177';0.4082482904638631
00058;602;'00181';0.4082482904638631
00058;603;'00183';0.4082482904638631
00058;604;'00184';0.4082482904638631
00058;605;'00191';0.4082482904638631
00058;606;'00196';0.4082482904638631
00058;607;'00197';0.4082482904638631
00058;608;'00203';0.4082482904638631
00058;609;'00215';0.4082482904638631
00058;610;'00217';0.4082482904638631
00058;611;'00219';0.4082482904638631
00058;612;'00221';0.4082482904638631
00058;613;'00222';0.4082482904638631
00058;614;'00225';0.4082482904638631
00058;615;'00229';0.4082482904638631
00058;616;'00230';0.4082482904638631
00058;617;'00231';0.4082482904638631
00058;618;'00232';0.4082482904638631
00058;619;'00234';0.4082482904638631
00058;620;'00245';0.4082482904638631
00058;621;'00250';0.4082482904638631
00058;622;'00254';0.4082482904638631
00058;623;'00255';0.4082482904638631
00058;624;'00258';0.4082482904638631
00058;625;'00259';0.4082482904638631
00058;626;'00263';0.4082482904638631
00058;627;'00273';0.4082482904638631
00058;628;'00278';0.4082482904638631
00058;629;'00279';0.4082482904638631
00058;630;'00283';0.4082482904638631
00058;631;'00284';0.4082482904638631
00058;632;'00286';0.4082482904638631
00058;633;'00287';0.4082482904638631
00058;634;'00289';0.4082482904638631
00058;635;'00292';0.4082482904638631
00058;636;'00293';0.4082482904638631
00058;637;'00296';0.4082482904638631
00058;638;'00304';0.4082482904638631
00058;639;'00310';0.4082482904638631
00058;640;'00315';0.4082482904638631
00058;641;'00325';0.4082482904638631
00058;642;'00327';0.4082482904638631
00058;643;'00342';0.4082482904638631
00058;644;'00351';0.4082482904638631
00058;645;'00360';0.4082482904638631
00058;646;'00371';0.4082482904638631
00058;647;'00373';0.4082482904638631
00058;648;'00383';0.4082482904638631
00058;649;'00393';0.4082482904638631
00058;650;'00402';0.4082482904638631
00058;651;'00407';0.4082482904638631
00058;652;'00408';0.4082482904638631
00058;653;'00409';0.4082482904638631
00058;654;'00410';0.4082482904638631
00058;655;'00414';0.4082482904638631
00058;656;'00416';0.4082482904638631
00058;657;'00418';0.4082482904638631
00058;658;'00419';0.4082482904638631
00058;659;'00420';0.4082482904638631
00058;660;'00421';0.4082482904638631
00058;661;'00422';0.4082482904638631
00058;662;'00433';0.4082482904638631
00058;663;'00440';0.4082482904638631
00058;664;'00442';0.4082482904638631
00058;665;'00443';0.4082482904638631
00058;666;'00445';0.4082482904638631
00058;667;'00461';0.4082482904638631
00058;668;'00467';0.4082482904638631
00058;669;'00470';0.4082482904638631
00058;670;'00477';0.4082482904638631
00058;671;'00478';0.4082482904638631
00058;672;'00479';0.4082482904638631
00058;673;'00480';0.4082482904638631
00058;674;'00482';0.4082482904638631
00058;675;'00486';0.4082482904638631
00058;676;'00503';0.4082482904638631
00058;677;'00509';0.4082482904638631
00058;678;'00524';0.4082482904638631
00058;679;'00528';0.4082482904638631
00058;680;'00554';0.4082482904638631
00058;681;'00555';0.4082482904638631
00058;682;'00569';0.4082482904638631
00058;683;'00575';0.4082482904638631
00058;684;'00587';0.4082482904638631
00058;685;'00591';0.4082482904638631
00058;686;'00594';0.4082482904638631
00058;687;'00607';0.4082482904638631
00058;688;'00616';0.4082482904638631
00058;689;'00622';0.4082482904638631
00058;690;'00630';0.4082482904638631
00058;691;'00631';0.4082482904638631
00058;692;'00636';0.4082482904638631
00058;693;'00639';0.4082482904638631
00058;694;'00640';0.4082482904638631
00058;695;'00650';0.4082482904638631
00058;696;'00657';0.4082482904638631
00058;697;'00659';0.4082482904638631
00058;698;'00677';0.4082482904638631
00058;699;'00683';0.4082482904638631
00058;700;'00686';0.4082482904638631
00058;701;'00687';0.4082482904638631
00058;702;'00698';0.4082482904638631
00058;703;'00706';0.4082482904638631
00058;704;'00710';0.4082482904638631
00058;705;'00711';0.4082482904638631
00058;706;'00717';0.4082482904638631
00058;707;'00719';0.4082482904638631
00058;708;'00725';0.4082482904638631
00058;709;'00727';0.4082482904638631
00058;710;'00728';0.4082482904638631
00058;711;'00732';0.4082482904638631
00058;712;'00734';0.4082482904638631
00058;713;'00736';0.4082482904638631
00058;714;'00743';0.4082482904638631
00058;715;'00750';0.4082482904638631
00058;716;'00752';0.4082482904638631
00058;717;'00759';0.4082482904638631
00058;718;'00764';0.4082482904638631
00058;719;'00773';0.4082482904638631
00058;720;'00778';0.4082482904638631
00058;721;'00780';0.4082482904638631
00058;722;'00781';0.4082482904638631
00058;723;'00793';0.4082482904638631
00058;724;'00795';0.4082482904638631
00058;725;'00802';0.4082482904638631
00058;726;'00806';0.4082482904638631
00058;727;'00813';0.4082482904638631
00058;728;'00833';0.4082482904638631
00058;729;'00834';0.4082482904638631
00058;730;'00841';0.4082482904638631
00058;731;'00843';0.4082482904638631
00058;732;'00847';0.4082482904638631
00058;733;'00848';0.4082482904638631
00058;734;'00849';0.4082482904638631
00058;735;'00851';0.4082482904638631
00058;736;'00855';0.4082482904638631
00058;737;'00862';0.4082482904638631
00058;738;'00876';0.4082482904638631
00058;739;'00883';0.4082482904638631
00058;740;'00884';0.4082482904638631
00058;741;'00886';0.4082482904638631
00058;742;'00888';0.4082482904638631
00058;743;'00896';0.4082482904638631
00058;744;'00897';0.4082482904638631
00058;745;'00913';0.4082482904638631
00058;746;'00916';0.4082482904638631
00058;747;'00928';0.4082482904638631
00058;748;'00931';0.4082482904638631
00058;749;'00937';0.4082482904638631
00058;750;'00942';0.4082482904638631
00058;751;'00947';0.4082482904638631
00058;752;'00953';0.4082482904638631
00058;753;'00958';0.4082482904638631
00058;754;'00967';0.4082482904638631
00058;755;'00972';0.4082482904638631
00058;756;'00976';0.4082482904638631
00058;757;'00990';0.4082482904638631
00058;758;'00995';0.4082482904638631
00058;759;'01009';0.4082482904638631
00058;760;'01010';0.4082482904638631
00058;761;'01012';0.4082482904638631
00058;762;'01018';0.4082482904638631
00058;763;'01029';0.4082482904638631
00058;764;'01030';0.4082482904638631
00058;765;'01034';0.4082482904638631
00058;766;'01035';0.4082482904638631
00058;767;'01038';0.4082482904638631
00058;768;'01041';0.4082482904638631
00058;769;'01043';0.4082482904638631
00058;770;'01052';0.4082482904638631
00058;771;'01053';0.4082482904638631
00058;772;'01054';0.4082482904638631
00058;773;'01055';0.4082482904638631
00058;774;'01060';0.4082482904638631
00058;775;'01068';0.4082482904638631
00058;776;'01070';0.4082482904638631
00058;777;'01074';0.4082482904638631
00058;778;'01075';0.4082482904638631
00058;779;'01078';0.4082482904638631
00058;780;'01081';0.4082482904638631
00058;781;'01085';0.4082482904638631
00058;782;'01111';0.4082482904638631
00058;783;'01113';0.4082482904638631
00058;784;'01114';0.4082482904638631
00058;785;'01119';0.4082482904638631
00058;786;'01124';0.4082482904638631
00058;787;'01126';0.4082482904638631
00058;788;'01127';0.4082482904638631
00058;789;'01129';0.4082482904638631
00058;790;'01140';0.4082482904638631
00058;791;'01147';0.4082482904638631
00058;792;'01152';0.4082482904638631
00058;793;'01174';0.4082482904638631
00058;794;'01180';0.4082482904638631
00058;795;'01189';0.4082482904638631
00058;796;'01190';0.4082482904638631
00058;797;'01191';0.4082482904638631
00058;798;'01198';0.4082482904638631
00058;799;'01215';0.4082482904638631
00058;800;'01220';0.4082482904638631
00058;801;'01232';0.4082482904638631
00058;802;'00060';0.408248290463863
00058;803;'00070';0.408248290463863
00058;804;'00214';0.408248290463863
00058;805;'00485';0.408248290463863
00058;806;'00570';0.408248290463863
00058;807;'00638';0.408248290463863
00058;808;'00654';0.408248290463863
00058;809;'00679';0.408248290463863
00058;810;'00721';0.408248290463863
00058;811;'01122';0.408248290463863
00058;812;'01208';0.408248290463863
00058;813;'01229';0.408248290463863
00058;814;'00017';0.408248290463863
00058;815;'00241';0.408248290463863
00058;816;'00362';0.408248290463863
00058;817;'00388';0.408248290463863
00058;818;'00490';0.408248290463863
00058;819;'00537';0.408248290463863
00058;820;'00674';0.408248290463863
00058;821;'00724';0.408248290463863
00058;822;'00756';0.408248290463863
00058;823;'00783';0.408248290463863
00058;824;'00882';0.408248290463863
00058;825;'00948';0.408248290463863
00058;826;'00985';0.408248290463863
00058;827;'01004';0.408248290463863
00058;828;'01098';0.408248290463863
00058;829;'01109';0.408248290463863
00058;830;'00058';0.408248290463863
00058;831;'00213';0.408248290463863
00058;832;'00331';0.408248290463863
00058;833;'00592';0.408248290463863
00058;834;'00609';0.408248290463863
00058;835;'00682';0.408248290463863
00058;836;'00761';0.408248290463863
00058;837;'00935';0.408248290463863
00058;838;'01080';0.408248290463863
00058;839;'00038';0.408248290463863
00058;840;'00126';0.408248290463863
00058;841;'00235';0.408248290463863
00058;842;'00236';0.408248290463863
00058;843;'00266';0.408248290463863
00058;844;'00398';0.408248290463863
00058;845;'00495';0.408248290463863
00058;846;'00586';0.408248290463863
00058;847;'00949';0.408248290463863
00058;848;'00973';0.408248290463863
00058;849;'01014';0.408248290463863
00058;850;'01209';0.408248290463863
00058;851;'01213';0.408248290463863
00058;852;'01238';0.408248290463863
00058;853;'00010';0.408248290463863
00058;854;'00026';0.408248290463863
00058;855;'00040';0.408248290463863
00058;856;'00042';0.408248290463863
00058;857;'00049';0.408248290463863
00058;858;'00082';0.408248290463863
00058;859;'00084';0.408248290463863
00058;860;'00107';0.408248290463863
00058;861;'00130';0.408248290463863
00058;862;'00134';0.408248290463863
00058;863;'00135';0.408248290463863
00058;864;'00156';0.408248290463863
00058;865;'00182';0.408248290463863
00058;866;'00193';0.408248290463863
00058;867;'00199';0.408248290463863
00058;868;'00204';0.408248290463863
00058;869;'00223';0.408248290463863
00058;870;'00227';0.408248290463863
00058;871;'00233';0.408248290463863
00058;872;'00237';0.408248290463863
00058;873;'00244';0.408248290463863
00058;874;'00252';0.408248290463863
00058;875;'00268';0.408248290463863
00058;876;'00274';0.408248290463863
00058;877;'00288';0.408248290463863
00058;878;'00290';0.408248290463863
00058;879;'00305';0.408248290463863
00058;880;'00308';0.408248290463863
00058;881;'00339';0.408248290463863
00058;882;'00340';0.408248290463863
00058;883;'00341';0.408248290463863
00058;884;'00352';0.408248290463863
00058;885;'00357';0.408248290463863
00058;886;'00361';0.408248290463863
00058;887;'00364';0.408248290463863
00058;888;'00367';0.408248290463863
00058;889;'00369';0.408248290463863
00058;890;'00389';0.408248290463863
00058;891;'00390';0.408248290463863
00058;892;'00391';0.408248290463863
00058;893;'00447';0.408248290463863
00058;894;'00449';0.408248290463863
00058;895;'00462';0.408248290463863
00058;896;'00468';0.408248290463863
00058;897;'00474';0.408248290463863
00058;898;'00506';0.408248290463863
00058;899;'00518';0.408248290463863
00058;900;'00519';0.408248290463863
00058;901;'00542';0.408248290463863
00058;902;'00577';0.408248290463863
00058;903;'00579';0.408248290463863
00058;904;'00583';0.408248290463863
00058;905;'00601';0.408248290463863
00058;906;'00623';0.408248290463863
00058;907;'00626';0.408248290463863
00058;908;'00649';0.408248290463863
00058;909;'00660';0.408248290463863
00058;910;'00667';0.408248290463863
00058;911;'00675';0.408248290463863
00058;912;'00688';0.408248290463863
00058;913;'00692';0.408248290463863
00058;914;'00700';0.408248290463863
00058;915;'00715';0.408248290463863
00058;916;'00718';0.408248290463863
00058;917;'00737';0.408248290463863
00058;918;'00747';0.408248290463863
00058;919;'00762';0.408248290463863
00058;920;'00770';0.408248290463863
00058;921;'00772';0.408248290463863
00058;922;'00775';0.408248290463863
00058;923;'00788';0.408248290463863
00058;924;'00808';0.408248290463863
00058;925;'00828';0.408248290463863
00058;926;'00829';0.408248290463863
00058;927;'00836';0.408248290463863
00058;928;'00838';0.408248290463863
00058;929;'00872';0.408248290463863
00058;930;'00873';0.408248290463863
00058;931;'00919';0.408248290463863
00058;932;'00923';0.408248290463863
00058;933;'00925';0.408248290463863
00058;934;'00929';0.408248290463863
00058;935;'00934';0.408248290463863
00058;936;'00952';0.408248290463863
00058;937;'00970';0.408248290463863
00058;938;'00981';0.408248290463863
00058;939;'01024';0.408248290463863
00058;940;'01032';0.408248290463863
00058;941;'01033';0.408248290463863
00058;942;'01051';0.408248290463863
00058;943;'01056';0.408248290463863
00058;944;'01057';0.408248290463863
00058;945;'01101';0.408248290463863
00058;946;'01103';0.408248290463863
00058;947;'01108';0.408248290463863
00058;948;'01138';0.408248290463863
00058;949;'01141';0.408248290463863
00058;950;'01223';0.408248290463863
00058;951;'01226';0.408248290463863
00058;952;'01227';0.408248290463863
00058;953;'01239';0.408248290463863
00059;1;'01137';0.8408572577273843
00059;2;'01135';0.828181113618866
00059;3;'00553';0.8189148688428508
00059;4;'00211';0.80747229440189
00059;5;'01206';0.7987094033802153
00059;6;'01175';0.7964692925745318
00059;7;'00441';0.7922359812955765
00059;8;'00430';0.7891142953564741
00059;9;'00187';0.775744086302554
00059;10;'01172';0.7748798301885127
00059;11;'01128';0.7747790951271158
00059;12;'01168';0.7737476082765067
00059;13;'00059';0.7683581834170817
00059;14;'01050';0.7660124924252968
00059;15;'00189';0.7649489994822324
00059;16;'00052';0.7648615691079992
00059;17;'01040';0.7648615400889754
00059;18;'00505';0.7597148171541087
00059;19;'00499';0.7595750038084211
00059;20;'00906';0.7595748206090618
00059;21;'00416';0.7594562993753612
00059;22;'00781';0.7594562993753612
00059;23;'00170';0.7594562781444891
00059;24;'00562';0.7587203379962307
00059;25;'00228';0.7576409341751867
00059;26;'00986';0.7529925853694495
00059;27;'00455';0.7529925003593506
00059;28;'01117';0.7529925001413786
00059;29;'01161';0.7529925001413786
00059;30;'00147';0.7529923086807421
00059;31;'00919';0.7519355786943719
00059;32;'00357';0.7509670291634829
00059;33;'00695';0.7509669782888113
00059;34;'01181';0.7471960402883342
00059;35;'00648';0.7471960056331463
00059;36;'00471';0.7471959694607558
00059;37;'00597';0.7471958724076971
00059;38;'00964';0.7459962249335964
00059;39;'00366';0.7418959521975114
00059;40;'00680';0.7418958297888469
00059;41;'00676';0.7417348484054648
00059;42;'01192';0.7413235860970631
00059;43;'01005';0.7392644521897911
00059;44;'00669';0.7385852873188606
00059;45;'01173';0.7354463565970901
00059;46;'00811';0.7341208745542945
00059;47;'00496';0.7337681400036232
00059;48;'00602';0.7337680505775784
00059;49;'00693';0.7337680505775784
00059;50;'00125';0.7337495311252705
00059;51;'00263';0.7337494818750282
00059;52;'00989';0.7317703222629965
00059;53;'00174';0.7291552444589439
00059;54;'00860';0.7284424873304026
00059;55;'00352';0.7283989946966203
00059;56;'00394';0.7264983604392387
00059;57;'00437';0.7249769307909725
00059;58;'00288';0.7247546326334967
00059;59;'00427';0.7229958271821764
00059;60;'00149';0.7217424509470098
00059;61;'00190';0.7210710331107123
00059;62;'00297';0.7210710163883736
00059;63;'00150';0.7204737314854944
00059;64;'00798';0.7203491121013764
00059;65;'00206';0.7162139906469619
00059;66;'00568';0.7162139906469619
00059;67;'00689';0.7162139906469619
00059;68;'01016';0.71621398046749
00059;69;'00585';0.7158118601660168
00059;70;'00807';0.7158116077135079
00059;71;'00754';0.714265511092946
00059;72;'00243';0.7111537630096071
00059;73;'00104';0.7097117854371611
00059;74;'00276';0.7096637587382413
00059;75;'00268';0.7090846687210846
00059;76;'00143';0.708773415993999
00059;77;'00265';0.7087734010994914
00059;78;'00758';0.7087734010994914
00059;79;'00830';0.7087734010994914
00059;80;'00424';0.7087732409365316
00059;81;'00185';0.7080009756056586
00059;82;'00858';0.7073655240597435
00059;83;'00003';0.7069439344050098
00059;84;'01067';0.706766293042971
00059;85;'00311';0.6971582190115099
00059;86;'00594';0.6965675616667233
00059;87;'00563';0.6959094219448224
00059;88;'00246';0.6958630005534254
00059;89;'01156';0.6936943388557514
00059;90;'00901';0.6926475374329134
00059;91;'00393';0.6889230373766294
00059;92;'00302';0.685253299340188
00059;93;'00589';0.685253299340188
00059;94;'01165';0.685253299340188
00059;95;'00314';0.6850049257613061
00059;96;'00742';0.6821126229371869
00059;97;'00998';0.6817989353072752
00059;98;'00063';0.6813496453074421
00059;99;'00144';0.6808351489226521
00059;100;'01110';0.6786961801697474
00059;101;'00856';0.6771600203646887
00059;102;'00960';0.6770823940539373
00059;103;'00508';0.6757860766240081
00059;104;'01136';0.6757860134293774
00059;105;'00205';0.673382047777281
00059;106;'00451';0.6682287530366349
00059;107;'00527';0.6682286611382043
00059;108;'01019';0.6682286061823969
00059;109;'00963';0.6682285097055083
00059;110;'00745';0.6674240886094273
00059;111;'00524';0.6651774035223882
00059;112;'00812';0.664033843201183
00059;113;'00469';0.6602677746822997
00059;114;'00337';0.6600703927130755
00059;115;'01203';0.660070109971869
00059;116;'00118';0.6576974542243387
00059;117;'00242';0.6555438936300182
00059;118;'00062';0.654857052965495
00059;119;'00896';0.6545306551153945
00059;120;'00140';0.653218541581544
00059;121;'00312';0.6520922871543703
00059;122;'00867';0.6362295493022689
00059;123;'00771';0.6360911669156645
00059;124;'00726';0.635471511923725
00059;125;'00369';0.6324484132793909
00059;126;'00793';0.6324484116429279
00059;127;'00218';0.6324436514548257
00059;128;'00852';0.6324436514548257
00059;129;'00501';0.6318818076653284
00059;130;'00453';0.6317288369403795
00059;131;'00378';0.6317288120425241
00059;132;'00522';0.6317288103709189
00059;133;'01105';0.6317162784838527
00059;134;'01223';0.6317162784838527
00059;135;'00502';0.6315786884384375
00059;136;'00912';0.6315786710807476
00059;137;'00489';0.6315786704120095
00059;138;'00899';0.6315786684057907
00059;139;'00927';0.6315649641860009
00059;140;'01072';0.6315649409681188
00059;141;'00423';0.6315649128159636
00059;142;'00615';0.6315649067574836
00059;143;'01045';0.6315649067574836
00059;144;'00936';0.6313671625196637
00059;145;'01205';0.6313671547220855
00059;146;'00411';0.6302875034024708
00059;147;'00470';0.6296135450516658
00059;148;'01043';0.6296135450516658
00059;149;'00135';0.6296135256733123
00059;150;'00715';0.6296135256733123
00059;151;'00747';0.6296135256733123
00059;152;'00922';0.6296135256733123
00059;153;'01051';0.6296135256733123
00059;154;'00204';0.6296134709042596
00059;155;'00446';0.6296134709042596
00059;156;'00449';0.6296134709042596
00059;157;'00623';0.6296134709042596
00059;158;'00970';0.6296134709042596
00059;159;'00710';0.6296134481591356
00059;160;'00173';0.6296134228677012
00059;161;'00325';0.6296134228677012
00059;162;'01046';0.6296134228677012
00059;163;'00521';0.6295219215206656
00059;164;'00571';0.629263720607569
00059;165;'00977';0.6292637160118469
00059;166;'00697';0.6292636750366783
00059;167;'00722';0.6289941959624183
00059;168;'00914';0.6289941959624183
